Student_ID,Course_Enrollment,Class_Schedule,Extracurricular_Participation
a276f387-a2ee-448c-a786-b929eb2b8655,Math,Afternoon,No
68b840b6-6f1f-469d-a4f4-742208c76131,History,Morning,Yes
5ed05e84-8078-4ca7-977e-b4b30b0097f7,History,Afternoon,No
5f3a9f39-492f-4a16-982c-9754cd3a3f3c,History,Afternoon,No
1eb12ac8-99d3-4303-bff8-db398d46689e,Art,Afternoon,Yes
ab491f38-1acd-4eb8-8342-05d9704203f0,English,Morning,Yes
24a53c66-e5ff-4176-8ada-d7727eeb7695,IT,Morning,No
3c6bd952-d7bb-4247-8819-0fb03b64822e,Economics,Afternoon,Yes
4272deb3-658a-4142-baf5-9cb513f11f66,History,Morning,Yes
f24e1b3f-c1e0-4694-9f60-a743d0c2d83a,Economics,Morning,Yes
1b6e9e99-a66d-45f8-b2ed-c24e30d2b3c2,IT,Morning,No
b25010d6-a381-487d-8069-38d1decdce5c,Art,Evening,No
6a89ea7e-0267-44b6-8f21-271587ff22ec,Art,Afternoon,No
2ca6dd1d-01dc-4f35-b857-8be9aa47187b,Science,Morning,Yes
d6965a42-83ba-45ea-bdb7-47c84970ffc9,Math,Morning,Yes
71f3ea15-3d3a-4f49-b2c2-01fa7a171d63,English,Afternoon,No
5720e994-75bc-49ae-a751-7171383c56dc,English,Morning,Yes
90fee1d4-33ce-41ed-a18f-0b6e6c6671e7,Art,Afternoon,Yes
14366e02-ce96-488a-bc11-81539ed9236f,Geography,Afternoon,Yes
f790c12a-66ef-41c6-b356-134a93001033,Economics,Morning,No
13eac2f8-14f4-4697-86dd-86ac068cf221,English,Afternoon,Yes
f4907ff6-44f4-4674-9ca6-32753a55d9dd,Science,Evening,Yes
23a106d6-58ad-46cd-b6c0-1199297dcbad,Science,Morning,No
5244acf4-91da-48b4-bdc7-1c4973dda344,IT,Morning,Yes
ed12faa0-a3a9-4b0c-ad03-d13b46348d84,Geography,Afternoon,Yes
ebbaca0d-f661-48ee-9835-b1055ecbccd3,Art,Morning,Yes
1c6227e8-f7f2-4c2d-8ccc-95ef8e9954cb,Math,Afternoon,No
16e82855-61b5-49c4-a315-de33a7784ccd,IT,Afternoon,Yes
97fcd666-b083-4d6d-9f17-6479a9444546,Geography,Morning,No
d68eff8e-bfc9-4498-ae55-bcf6d9bdb4e3,Economics,Evening,Yes
3554ec31-1c43-4d9d-aebf-a28e7ebf4038,IT,Evening,No
ff7f578f-efd1-4114-85b7-ba791090dcba,English,Morning,No
cbf6b17d-046c-439f-a1c9-aee674a31fed,English,Evening,Yes
69d9a1da-d7c6-4250-9f8e-312dc0804c00,Math,Evening,No
28b075ea-e473-48a6-82e6-f77677c49733,Math,Evening,No
a8fa88a9-ae08-4b46-98dd-0a1ca554eb26,Economics,Evening,No
e5234014-79ad-44bf-b2f3-7ac18585f48f,History,Evening,No
76ebf23c-e9ad-42ad-acad-be44551dc8d5,Math,Evening,Yes
1c911b92-0212-4ec6-84ff-19499b4f93f9,Math,Morning,No
6880582e-6a6a-4038-bd42-8708b5d0a1f2,Math,Morning,Yes
05eeb3a5-e8f1-4927-a9ea-e815917dc97f,Geography,Afternoon,No
ed09832c-fb2b-4217-9b6f-3c1265b896da,English,Morning,Yes
69ffdb37-a4ad-4494-9636-0ac7d1b8889f,Geography,Morning,Yes
1698bf88-4de0-4b1b-97ee-9ac0165ec433,Math,Evening,No
1a820875-5099-472a-9547-74a98c0568c2,Economics,Morning,Yes
e34a23fa-e7b7-4745-a7d1-8ee0459e93dd,Economics,Afternoon,Yes
d543f174-5c1c-473f-a822-c2d24d9bca2d,Science,Evening,No
81cbe0d3-1f0c-4e08-a600-509697801195,Math,Morning,No
c3b5e512-bff7-4708-a26c-87ec5b833c6b,IT,Evening,No
7180d25c-e262-445d-a9b0-b576d22cddf0,IT,Evening,Yes
7c201186-3740-4b59-94f2-80c55521c841,Science,Morning,Yes
7a050ea6-8434-4f3b-9e34-b7cfb6e8f0be,IT,Afternoon,No
6e046664-333f-419e-afb6-76096cea948e,Math,Afternoon,No
84a524d1-27ef-4b4e-95af-2530eb22478d,Geography,Morning,Yes
1111ae3e-74d9-4f5c-a983-7f94e1fc4ef1,Economics,Afternoon,No
d5981998-7005-4e88-8b92-0260fb8567a1,English,Evening,Yes
a9887cf4-f00b-4e9b-a725-387945d8cd87,Art,Morning,Yes
cf3c4d83-7da4-4ba4-848a-2c73fc60f4ff,History,Evening,Yes
52bdb40d-f7aa-4c82-a6c3-c07d259b09b4,Science,Evening,Yes
4e179a98-1909-4b39-8126-f66ea3675b58,Science,Afternoon,No
bbf19cf0-6ce4-41c9-9531-7fce3f5aa424,Science,Morning,Yes
066b0810-20db-407c-95ea-e5b700cf98de,Geography,Evening,Yes
70f69ec2-f93c-4931-9720-4cdba8fd0ed4,History,Morning,Yes
a4af74d4-ae1a-44ae-83f2-89b7ea159755,Economics,Evening,Yes
cbddc47d-3fb8-4bbe-86a7-7fa7d7dc2bef,Science,Morning,Yes
fdc582ae-52d2-4105-aeaf-102ede216dbb,English,Afternoon,Yes
9ff53d71-c39c-4609-9f7d-3a90f8bf8b08,Science,Afternoon,No
9e66ebcd-cecb-4b45-b41b-15e009a57a83,Geography,Evening,No
345c8ba2-a0eb-4669-b3da-aa7e455f7183,Economics,Afternoon,No
a0be8fa9-57b9-45bc-8286-a92aee036413,IT,Afternoon,No
8a6da383-1bb9-4157-b624-77333df97fa9,Math,Evening,Yes
b6e1a848-b617-427e-a505-064ef47f8cef,History,Afternoon,Yes
435a8017-a858-4af2-bf1d-f0328ba481d6,Economics,Morning,No
c20ac0e7-3e63-4abb-9834-b0ab27ef9095,Economics,Morning,No
5d0dfdc6-9217-4abc-935b-d4e161be7076,Science,Afternoon,Yes
ff53fc97-4c34-424b-978f-3ef28978b810,IT,Morning,Yes
3e3a862f-eddb-4995-846e-030a62de530b,Geography,Afternoon,Yes
afd70d19-161b-4548-bc74-83ce772f38db,Economics,Evening,Yes
77f1f605-8883-4a68-9b5c-d66e9ce9287c,Math,Morning,Yes
517fd69e-5ea3-450b-b970-70fe74bee1aa,IT,Evening,No
db34e3a1-3458-4654-8699-9856c870abb5,Science,Afternoon,No
102f4334-5035-479c-ae26-6b7857d80ca5,Science,Morning,Yes
9fb6f12b-57a7-418c-a5d6-7d3051670a45,History,Afternoon,Yes
3671d819-b11e-4db6-a2d3-d77f8ded0c36,Math,Afternoon,Yes
29f81e43-eeb6-492f-ba2d-3baf88841945,Math,Morning,No
75d6f980-96a1-4b1b-9667-5a6da831e0cd,English,Morning,Yes
f0d268bd-7b02-4716-bd68-0cfcb9fa080b,English,Evening,Yes
4100523a-68f2-4af4-8c53-1f553b47bb2a,History,Afternoon,Yes
f554bf7c-99c7-4266-a5f7-a3e28de418d4,Math,Afternoon,No
dfd3de8a-baa6-48eb-922f-e5313155ab4b,Science,Morning,No
fb81a873-70b2-418b-a615-12f61bc6b87e,Science,Evening,No
14b6a469-37b2-46c6-afef-499028df168e,Geography,Afternoon,Yes
95a954b6-ebd1-4700-8c5b-cc2d6af05663,Geography,Afternoon,Yes
6b61d5c5-b251-4521-81d7-0c8d6283db23,History,Evening,No
f00dab9a-ee8b-41be-8bc0-9d7198b2269a,Economics,Evening,Yes
ec4a815d-b702-4856-bbf0-c76159fa61b9,English,Afternoon,Yes
e31841d8-0fa5-4c43-a64b-046ab63da3a4,Math,Morning,No
ad9bcc72-4556-46d4-996b-259436f832d2,English,Morning,No
06df0ed3-e122-4479-a6b0-13684251b87d,History,Morning,No
fe084c97-397b-48a6-8fc1-d692559b2d65,Science,Morning,No
fd8c37ec-9bde-44e2-a66e-08910a40280f,English,Evening,No
05290c2a-e6c5-46ac-8373-00307315928a,History,Afternoon,No
7b7f30f6-90ba-4a96-ba98-1a6a5f0ac52d,Economics,Evening,Yes
043f4c35-77a9-4e15-b43e-1d7a79c5adf1,Math,Afternoon,No
62aee61d-eeeb-4911-ad79-18d18b2a6bf8,Art,Evening,No
cc03521a-29a0-41b6-b051-be05929a74a3,Science,Afternoon,No
461c7c1c-e7cd-4660-a71d-bf223658c852,English,Evening,Yes
49073bde-9acf-4041-aaa0-36dc6e583236,English,Evening,No
0f481cd7-959a-457f-be05-75767b10d261,Art,Evening,Yes
af6dd4f3-3781-4f86-8855-03a9748a6c26,Economics,Afternoon,Yes
b06b83c6-a067-4217-84a0-9add9b16fff4,Art,Morning,No
a8a2db21-5d75-4f6f-86c5-9c169ac54459,Math,Evening,No
12154fde-922d-43c1-af53-06cd0b65bf71,History,Afternoon,Yes
697616ad-0367-4641-8b95-344c83f9ada8,Science,Evening,No
5c251f06-137b-471b-8732-9e0acf272a86,Economics,Afternoon,No
c20561d2-8371-4abc-b14a-e6370ec40c97,Economics,Afternoon,Yes
77caed63-fc79-4959-9b71-b0526f772979,Geography,Afternoon,Yes
b2a47a9a-a0ce-47da-b486-354191bafd5b,Economics,Evening,No
85df64fe-969b-44ed-9cb2-9d97910170bf,History,Morning,No
3ccb82fb-b6ba-4142-86f7-504272c2fbb3,Art,Morning,No
251a68ea-45f7-4f89-b34d-159f34a357fc,Art,Evening,No
2a8914c3-ebd7-44a3-9824-a86456923d76,IT,Afternoon,No
91aad8bb-b0b7-4ba6-8f2b-2db961434fa4,English,Morning,Yes
a203d0e0-f8e3-48b9-96f4-9641e1d5cd91,History,Evening,Yes
1f95f522-c52c-4e45-afe6-6a1c785b8b39,Science,Afternoon,No
f45f74da-1570-4c8a-80a0-ac9d974a59b6,Economics,Evening,Yes
e3babb0b-1622-429a-a444-fe3c959ff3ae,IT,Afternoon,No
7bd6127d-c3ea-48fb-b3bc-52bdaa6321f6,History,Afternoon,Yes
2f01839f-6c60-4893-9d43-4224af9e6209,History,Evening,Yes
d1c62b50-232f-4df2-9ad0-9a6ace13087b,Math,Afternoon,No
a03d192a-8fa6-4eb0-a626-136ddb99c77a,Math,Afternoon,No
82b63a86-44e0-4825-a270-4a7324cabc13,Art,Afternoon,No
6477a364-dfd5-4884-83c0-27c1683ca1b8,Science,Morning,No
ac634b32-f157-4340-8588-7d45a93388d2,History,Afternoon,No
a07e33d7-a38a-4978-8f0f-3ac1ad5312f4,English,Afternoon,No
153e9888-38fa-48bd-855e-361d79fdcd6d,English,Afternoon,No
a5f10626-4a89-47ab-ae1d-8b6c0e1a2af4,IT,Evening,No
e93c0e5d-3581-401f-aa71-aed5211aa780,Economics,Morning,Yes
13ae7504-3fe5-486d-927b-cae0f3cac5c3,Science,Afternoon,No
68c0fff8-35a9-40ca-98a5-01e32428ecde,Art,Evening,No
1720aeef-4cef-4849-8fbf-6225bbecced4,IT,Evening,Yes
e355dcfd-4d9d-4559-ab30-c99164bf9a6a,Geography,Morning,Yes
06134b08-b966-4e5d-bf05-7e32c2105457,History,Afternoon,Yes
c6af3b9c-d7b3-48a8-93e3-2170839a9a09,Science,Morning,Yes
0d350b2e-bb08-4783-8f23-79757611e5c2,Art,Afternoon,Yes
d4c1d469-2aa8-4c6e-9e20-6831b54ce2d4,IT,Afternoon,Yes
b4fbf7b3-f414-4ac8-8f1b-1d9e73cf3629,Math,Afternoon,No
315acd7c-2ffa-4196-8ca9-7501dc0e7258,Geography,Morning,Yes
d41be580-3022-4917-9bf3-b99f8adcfead,Economics,Evening,No
fe560eed-f42d-4171-b815-4d12cd45062d,English,Morning,No
a3ddef23-7a74-4050-8f1f-e85e56ceb54f,Science,Evening,Yes
8f2bb596-2f9d-4d0f-a840-4a2401617ed2,Geography,Morning,No
1be3c084-420d-4876-8446-c5857092cc0b,Art,Afternoon,No
8f05dc0f-d6eb-4846-b475-fa2d754c1962,Art,Evening,Yes
3b09932e-0e51-420e-ba15-6ea51c64f277,IT,Morning,Yes
c05e06d2-5577-4c55-8b42-243d999a512e,English,Evening,No
592c181d-8ec5-49a9-9c5c-af7d3405454e,Art,Evening,No
6a7f66c2-8bf6-433e-a138-d53f23cca7ff,Math,Morning,Yes
8cce3e2c-cb5f-472f-a4f7-ec3c88fad62d,Art,Morning,Yes
0695c602-31ba-4eb5-a3aa-bf3c406cf4f1,Geography,Morning,No
602ef380-56f3-427d-93ad-186fc90cbcdc,Economics,Afternoon,No
ffb367f7-5072-48df-8640-32b733484599,History,Afternoon,Yes
a7adb794-429f-4f93-b45a-ffc589b5bb9e,Geography,Morning,Yes
39411bf4-af0e-4835-afa8-57ed546648a7,Science,Afternoon,Yes
1f83bdc0-9442-4711-913f-53e49f6537e0,Geography,Morning,No
31a38a5e-1ad6-4366-aa6b-40f5ae66f8aa,Math,Afternoon,Yes
c7234dce-ba38-4d07-8a72-db424f34d84b,History,Evening,No
a8eead9a-be01-4efd-aea2-94a866fe16ef,Geography,Evening,Yes
5abe0af2-6474-4033-94a7-cecc5e782d17,Math,Afternoon,No
d85688c9-97fb-48bf-a681-21cb5be5841e,English,Afternoon,Yes
f34a08a7-9a51-411e-a21b-859c8f6a6528,Economics,Evening,No
e63bdb48-657c-4224-a998-9d29c099e1c5,Math,Afternoon,Yes
b634c29f-c335-4ff9-bc9f-2f6795d15203,Economics,Afternoon,No
29659009-f9fa-4193-8649-dcda57b0b6ed,Math,Morning,Yes
cae560ff-857c-432b-b44e-aead65f1d3f7,History,Afternoon,Yes
665b329d-7c5c-4579-84ec-8c47a8feca8b,Geography,Afternoon,Yes
f9260a70-0959-4957-8aa0-97115fe5e94b,Economics,Morning,Yes
3d68bbf1-afa9-4ae6-9d9d-e277b3936206,Economics,Afternoon,No
30ebc8d7-0189-41d5-a867-68f5e5c17400,Art,Afternoon,No
85f5badd-1224-4863-8d3f-a76cb3d33a52,Geography,Evening,No
c203e516-0094-44fe-b1c9-7fc9129366a5,English,Afternoon,Yes
dd905cbf-6c90-4952-a8d6-5f492fdcd996,Art,Morning,Yes
ea67ba19-3ed2-4a01-aea2-b39f0cd3d1ef,IT,Morning,Yes
2e1187e8-48ad-4ef9-92f8-f338e61cf518,Science,Evening,No
efc64710-30ab-4867-8e8d-b70d66054e44,Science,Evening,Yes
6d2c1ff6-91e5-4070-8bce-bc4d5519fb43,Math,Afternoon,Yes
579eadb4-92c2-476a-a585-285ea1353843,Math,Evening,No
463a348d-df1c-46ca-83e3-7d989cc57816,History,Evening,Yes
2ff95310-86dd-4a5c-85c7-a82e3a89aa07,English,Afternoon,No
e4143b33-4017-4be3-af01-02682661f107,Geography,Morning,Yes
b69549fc-df58-499f-b68a-9eeaaebdb0e6,Economics,Evening,No
e9e9af56-4259-4a9c-9008-91b3e4a44bb7,Geography,Afternoon,No
82da838d-adaf-4a4b-8403-f7e9f9aaa75e,History,Morning,Yes
2cc2e3aa-1bd8-4aa6-a80c-eae98ea5cd7c,English,Evening,No
12ee4f00-b003-4bc9-91ed-d3ecfcc13ac2,Art,Evening,No
c4a46a6d-b6bf-4cc7-bfb5-a8e1de74b9cf,English,Morning,Yes
ba2fe47e-2ce2-421f-a095-08c801b14f51,Science,Afternoon,Yes
27fa1dca-5d50-4c8d-9b6a-6bcf65aaed84,Science,Evening,No
38b6632c-838d-4126-8a2b-dae2b77e5cee,IT,Afternoon,No
17759f5a-b9ab-4538-a043-19ac559b8a81,History,Afternoon,Yes
7c9d5ff5-6ede-46e3-92fe-b17d01ecd90f,Science,Evening,No
6f6b4838-4e1a-4e71-9569-1b4f58712f62,Economics,Afternoon,Yes
4085c8c8-c24e-4f91-888a-e0fa0cf71c69,Geography,Morning,No
57b2107b-da11-4150-a65f-0f36f1db866c,IT,Evening,No
10acd04c-badd-48a2-b68e-a6f1917f9d46,Math,Morning,Yes
51ffafc7-467b-4e4f-9aa0-bc9573da65d1,Math,Afternoon,Yes
ec89b45c-d035-43b2-901a-6e314b77a23f,Science,Evening,No
6a1c9b9e-6111-4b0a-8ebe-d2b0036d83e3,Art,Evening,Yes
3280936d-a285-4c06-84ac-3d2b7930118a,Economics,Morning,Yes
5ddb0980-5f1a-4a0f-a4c8-8894f8d2ab04,History,Evening,No
6523c5cf-397c-4d65-9d60-2e58388eeba0,IT,Morning,Yes
66601ce8-03b2-46ff-ae5b-ab08fffa83d5,IT,Afternoon,Yes
b16e5827-2868-475d-b6de-79b3bf7310a0,History,Evening,No
136aca76-113e-4176-be2e-5eb59d87d5e3,Geography,Morning,No
5c66cfc3-20ee-49fe-859b-181168ca4ae5,IT,Afternoon,Yes
c6882978-4c7a-4fcf-ad85-84e44f12715f,Art,Evening,No
c6e86a13-fed3-455c-bb49-28388c583101,IT,Morning,No
1dc911c5-ff7e-4558-9a54-fdf1345685fe,History,Morning,No
8aa919b1-3192-4d89-9099-3eda149e4e49,History,Morning,Yes
68864c93-e292-40ad-95bf-a886ddc63c8e,Geography,Morning,No
633b892e-00ef-4e5a-a2ce-556dc1bf17a6,Math,Morning,Yes
835795fc-0426-4006-bf00-3610a2544ef5,Geography,Morning,No
4a845dd2-87f5-4ec4-8de6-a914ae117bc5,Art,Afternoon,No
51f49e47-c6af-4e87-8c8a-4110a9847e4c,Economics,Afternoon,No
7618194f-4b52-4e26-930d-bb1e34dfd173,Science,Afternoon,No
6dfbf17b-0faf-48bc-97dc-3870dab12c05,Math,Afternoon,Yes
54c1f73a-97db-4aef-ab0b-d01fbefd1609,History,Evening,Yes
17a13d1d-842e-4b86-9a33-af7237c26ead,IT,Morning,Yes
79c5fc31-3181-43cf-b549-9f5b8e9eeb1b,Science,Afternoon,Yes
bae99df7-fb07-45e8-b0cc-3156d34bb308,English,Evening,Yes
f92ea867-336f-47c0-b14f-e8e2650139d3,Math,Evening,Yes
90a1590b-ddac-444c-802f-5b5c3b175cb3,Art,Afternoon,Yes
cdfe1b45-f253-4e46-a2de-76211f478fe5,Math,Evening,No
c6a4a968-ec7c-4550-b30a-336d1ad4f1a5,IT,Evening,No
ed9adc5d-b28e-41b4-89e5-e218f2b858eb,IT,Evening,No
b7e13fca-795b-4ed2-b438-c528f522b53c,IT,Evening,No
3cbec00e-545e-4d01-b562-5c939d652b82,IT,Morning,No
d2e06cd7-c246-4e11-93a2-f5bb6f66545a,History,Morning,No
c7a9d09e-2315-4cb4-b645-c1dc35b47373,Math,Evening,No
bcca7256-b9d1-403f-91d1-5d79671926d4,Geography,Afternoon,No
c19047c8-6bf0-41ce-9499-1d7cc6ef0daf,History,Morning,No
9f79e7a1-fe27-491b-9a02-941daf8690fc,Geography,Morning,Yes
a0c56b4b-fc6a-44ea-9593-a806310beaaf,English,Evening,Yes
371c0676-2e42-4e7e-bd1b-e4f8aca1693e,Math,Afternoon,Yes
e2d1df57-2aa0-46ff-9612-5b42f0dfa9d8,Science,Evening,No
6441bf08-a4ef-48ea-906e-7451508bd469,Geography,Morning,No
ff742688-8990-4fdb-ab02-337c705dccc6,Economics,Afternoon,No
4fa352d9-d96f-43a0-92f4-eaa82dbd11d2,Geography,Morning,Yes
ac331339-fe87-422a-be29-d3338254eb30,Art,Evening,Yes
6c960d62-efd2-4f48-9788-155819c9b7ae,Economics,Afternoon,Yes
da5a8c0e-a6c0-4ea6-98a5-773ea4e6ee53,History,Morning,No
84104083-caa7-40bc-ade8-26b15c02f919,English,Afternoon,No
e8ce33b8-71e0-4b7a-9e27-e9b4f4b98597,Math,Morning,No
8680197a-1057-486a-8b46-453f69d1f2fe,Art,Afternoon,Yes
5061d9e8-1c1e-4d81-a457-9894b5094435,Geography,Morning,No
1edc88df-c720-454a-869c-371e17249ad9,Geography,Afternoon,No
b51d02d4-0447-4b58-a3f9-afe6b72ba93a,Geography,Morning,No
f82577c0-6d9c-404c-9e1c-a554f2f62809,Math,Morning,Yes
5f05b155-35d1-448b-92f1-6a17498bea58,English,Afternoon,Yes
3907090b-cbdb-454b-8adf-618a8b9f380c,English,Afternoon,No
b624489b-6e22-4cc4-8803-8108a71d1228,English,Evening,Yes
92f74e78-8d71-4336-945a-536c9c92493e,Math,Afternoon,Yes
2ff61286-a518-45ba-9fd3-f32cda2f5e84,IT,Morning,Yes
476128bb-4d72-4864-889e-d26156dab1f2,English,Afternoon,Yes
3fe479bd-623c-421d-9adf-5cfc035c9c3a,Math,Morning,No
c7f7a415-4a0c-4ada-b12c-d85f4ab3fb72,Geography,Morning,Yes
a3c44406-1be6-4fa8-82fa-59f041004c15,Science,Afternoon,Yes
69c5c5c7-344d-4c19-8588-62c1d0499201,English,Evening,Yes
47e8bdad-d024-4014-bef4-428b7dfb8865,IT,Evening,No
55cf1a96-77f4-46b0-af47-21daeb34fddd,English,Morning,No
d9eb28be-b823-4563-82b5-e87fa06c7f46,Art,Evening,No
b118fe8f-7ab7-4f57-ba5c-e2620802aa4c,Science,Afternoon,No
b1223f85-1966-47c2-ae3f-5dbde36c4d99,Math,Afternoon,Yes
73a323bc-7261-45a1-992e-cb179f1fe054,Economics,Evening,No
8517796a-d709-44b8-b344-9b7ab05c63a7,Economics,Afternoon,Yes
8e30b019-ba46-432e-ae44-850a75881fe8,History,Morning,No
b9082962-e935-4060-b861-a12231126c0b,Math,Evening,No
6858aa8c-396d-48cb-a5cb-5db8adef28d3,IT,Afternoon,No
affaf84d-7283-46e8-b885-dc2b1543af79,History,Afternoon,No
2258ffec-f4a0-4322-99a3-8f1806898731,English,Evening,Yes
38e1f54e-1d67-45c0-a9fd-b61d1e57e95c,IT,Evening,Yes
9ce6c6b4-3784-4c8e-980a-bed2f4cd0cbd,Economics,Afternoon,Yes
150fe0c2-e4af-4b9c-ba6a-b2c4c3df27a6,Science,Morning,No
8dee1d51-5207-4586-8f13-6dd4701c103a,History,Morning,Yes
e1efe5b1-0a56-4b8f-bbf1-283da4908229,History,Evening,Yes
6b1dd59a-df2b-4713-a425-2d33e0e12c97,Geography,Evening,Yes
09dc1034-fb79-4908-9f4a-1e179964274e,Math,Morning,Yes
09d99552-bda7-4c90-83af-6777e79928a9,English,Afternoon,Yes
ea9c9315-8fbb-4af8-bee7-ba2f71d338fb,Science,Afternoon,Yes
5b58c05f-ee88-4e44-96e8-d0eb1d516611,Science,Evening,Yes
13a518ec-c1be-4003-beda-30fdaad80c51,Math,Morning,No
6b760fd9-a559-4407-8294-fb7a09154c48,IT,Evening,No
3e332534-135f-45c8-8b90-ededff763f4e,Science,Afternoon,Yes
81b2aa7e-c764-4071-bed9-6cdf796abdf5,Art,Afternoon,Yes
b93a82f3-79c6-4729-a699-11ec50600ff4,IT,Morning,Yes
728e7a66-42c1-4320-9cc3-5d919af8f4df,Science,Evening,No
259e50d8-d821-473f-b170-0b2e28717e3d,History,Evening,Yes
ccf2ae88-449d-49d6-9b4b-437f6ebbfa53,Science,Afternoon,Yes
5c926037-5cd3-430d-9fb2-7d3566f45f19,History,Evening,No
7e4d656f-0545-4af0-9cb7-de36f9da61d0,Geography,Evening,Yes
d82a85e6-7fd4-48b5-94f4-94334eaa8d43,Economics,Morning,Yes
d605816e-ab9d-49e8-917a-e722e1a3d07b,Art,Afternoon,No
dc0164f5-6eaf-41b5-b2fc-efc841f23653,IT,Evening,Yes
2fad7bdb-f8b6-4a24-92ff-c43422896f82,Science,Morning,Yes
2c6cd249-dbf8-4b45-9e1c-b87a726888b7,Science,Morning,Yes
b433f1ae-5b03-4f00-af78-81a167f9d445,English,Afternoon,No
c0abbdcc-8075-40b0-95cb-ffe84b0e46bc,English,Evening,Yes
8f3d5948-d262-402e-9189-5549760784c5,Math,Afternoon,Yes
190b90a3-3ecb-4542-9d29-d12cd24e5612,Science,Morning,No
fd0d21b7-080f-45ef-88b5-e398d1be9883,Economics,Afternoon,Yes
cc5431c6-2517-4669-a81b-92342754ce2b,Geography,Afternoon,Yes
d4653fee-4b78-4045-9717-4bc7b6c86b4c,IT,Evening,Yes
5de6850f-849a-49ac-8154-5ddbb3d86efa,Art,Evening,No
b86f6466-7d3a-4efa-92c3-fb91e04395f0,Science,Morning,No
b9fd9cb0-b70a-4a0d-be9f-aa7047cf29e0,English,Evening,No
04c18c1d-fb1e-4240-bcc0-4362c36eb552,Science,Evening,Yes
ee64815a-1855-4113-a08d-f1771b32eab3,Geography,Morning,No
1c912c4e-9d33-4a93-8df9-4a937f72fc87,Science,Evening,No
fd64c140-485e-4a2d-a63e-1e366634e717,History,Evening,Yes
cf7c33c7-1767-4f70-a7e5-ac379944dd4a,Math,Morning,No
37839454-bf95-46df-9deb-d5020cf9286d,English,Morning,No
0d6aeec7-a3d0-402b-a23c-917d75b61e98,Art,Evening,No
8ef12c41-4522-4e6a-a810-13d9984d0621,Math,Afternoon,Yes
375fb6c0-2ca4-4907-9f4c-2635449e82a0,Art,Evening,Yes
e3dfaa16-0b05-4619-ad04-075cdbd73cad,Art,Evening,No
7265c470-14cb-4642-92dc-c3038de6daba,Math,Evening,Yes
ee70dcf0-3cff-47a0-958c-256ba03b7541,Economics,Afternoon,No
24a7671e-d2a0-4fc6-9b6c-b184c9972599,English,Morning,No
9e1bb64d-2ae3-4e31-9d8d-a94a23934431,Math,Afternoon,Yes
bdb50d7b-bdb6-4588-8f30-c4e10d21ebde,Science,Afternoon,Yes
bfa63d03-e317-4a7b-9545-551bcfd4eaf6,Geography,Morning,Yes
baa32ab2-367f-45bc-b464-20d460158c10,Art,Afternoon,Yes
a739d670-02a8-402a-b967-9b6f36188d81,Art,Evening,No
3219f596-d26b-4466-91c0-7fdb079b2854,Geography,Evening,No
0c530bee-132b-4a2f-9fdc-ec7c6f59c76a,IT,Afternoon,Yes
add7e9ef-3785-4ecb-b0fb-1883897ddfcd,Art,Evening,Yes
86999e1f-9d0b-4a3a-a08e-788482ac998f,Art,Evening,Yes
95e73c13-cec8-4ca0-a142-0e7243941670,Geography,Afternoon,Yes
cb199351-ec4d-4ade-aecf-700faaaceba0,English,Evening,Yes
ac27dd96-76bb-4250-8cb7-2373695f844a,Art,Afternoon,Yes
913f5900-6eb7-43b7-a364-1ff10e93532a,History,Afternoon,Yes
323a91a6-8554-4381-8284-2bffa35ea180,IT,Morning,No
0dd21179-0624-463d-a586-7cd5022504a5,Science,Morning,Yes
62dcd2ea-3e8e-4ae8-8e59-68cff329d3bf,History,Afternoon,No
7eb4c2ad-fed1-482e-99a3-70a4e2242333,Science,Afternoon,No
a33df46e-59db-435f-877b-fcbbd3557d97,Economics,Morning,Yes
ea78d5ff-a881-4f8c-a9a1-bda38205d474,Art,Afternoon,No
eef0a162-aee7-4163-b0f0-f1d5e4d208e7,English,Morning,No
80a417d9-51ef-4c22-9e26-a2482f051b2a,Science,Morning,No
ef76660b-0c0b-4c3e-9fad-e4dc4b495867,History,Evening,No
653c510a-bf33-4cc3-a4e5-633599ed3650,History,Evening,No
aa2f3234-9fec-42ad-9c09-deeedd6aad96,Geography,Afternoon,Yes
23faea61-5b91-4d52-9dd4-3cff12a8f73d,Art,Afternoon,Yes
1888b307-d879-4df2-9687-5d3a85ddb886,Math,Evening,Yes
0d6d0685-ec2b-407e-ba52-d7c7d47349cc,Math,Evening,No
551b7b5a-5163-4fc8-8767-21800a26958e,Geography,Evening,No
d0d56be3-f3f8-47a2-9e95-cfaef018df7c,IT,Evening,No
1f5f356e-917f-46c2-89b9-3b5c73c0c2fd,IT,Morning,No
e3f1c75e-05c2-44e2-ae40-479e2a2469d0,English,Evening,Yes
6b171060-c135-44b3-9f3d-0e72f4e4b817,English,Morning,No
5ad90281-c205-460b-aadd-60f41bc1321b,IT,Evening,Yes
03922dae-5392-4923-8d73-bd4ffb7bd97d,Geography,Afternoon,Yes
46031d2a-1287-4775-8174-7f82b8ba8c8a,Science,Morning,Yes
77e4f2de-ab06-46a2-979c-0d6d16ee3727,IT,Afternoon,No
2614b8d5-96e1-44d0-9c49-e8376d4a8130,Math,Afternoon,Yes
a621b765-008e-4170-8943-bb4d8d14d470,Science,Evening,Yes
7ccc7b51-f2d8-4888-8052-4fac9d0faa76,Math,Morning,Yes
dffeb3bf-79ff-475d-92a5-210554eb40c7,Math,Morning,No
