Student_ID,Disciplinary_Incidents,Interactions_with_Peers,Participation_in_Events,Engagement_in_Extracurriculars
60fadda6-3f7e-4b3e-b07b-83892a9e5d60,2,17,0,0.706450144623247
1cdfeb10-d582-4993-8877-4fbb5b255581,1,45,1,0.6061765648896782
d40b162b-48ae-4ea3-aa56-50de7e51a391,3,48,2,0.8665495300019276
839ac529-0656-4a63-b88f-7a805885fd57,1,41,2,0.31744915981785093
9fef1290-450b-47fe-b6cb-d3e256670540,3,42,2,0.136107621470121
84fa29a0-731b-4eb3-a422-083304740033,4,49,0,0.2638211336541191
9e39a48c-0609-4737-9504-04f12e5600d0,2,49,1,0.40902072789598876
9854914e-8589-4178-a9f2-20caf031cfa1,4,28,1,0.2616894912776668
2ab1ba79-7786-4a80-8436-a965b846f2c4,1,42,2,0.1751596097557241
4430aee9-e0a9-4220-a33d-7862336e39a8,2,15,2,0.5008046258526118
45d6b9bf-68de-4c3d-9c5d-97b0b6d42189,3,33,1,0.7092402973771953
1820de14-d1a3-4f17-a35b-5025ffd689af,3,49,2,0.7764136902585798
b901a4d7-867f-4ef0-8476-9809e414b34f,2,48,1,0.4588545922467432
501c1390-bdb0-44c8-8441-e01386fd5103,4,42,1,0.5302401350923435
5cfa15f5-314f-49e2-88f6-f5c2411ef9e5,2,45,2,0.7799234440373205
509049e2-604c-4c6c-89cd-700928911cd8,4,21,1,0.41743704727751063
ac198355-60bc-4c77-a97c-e8b02d6f713f,2,30,1,0.8062895901411754
cb3d6069-28ab-4436-87f7-434f4b663cc7,4,30,2,0.970638459039073
f8064c41-725e-48a8-93de-aa9577810895,0,16,2,0.8924325610072424
a7c8b128-02ff-4799-9018-8b61236b4f5b,2,22,2,0.5082358030183244
404d223f-43c4-40da-8b74-284952910659,4,13,1,0.6215666454000324
626a8837-7a28-482a-9e9a-60745d8105b2,1,7,2,0.7447837479904599
57fae98d-c415-49bf-9855-d294bb2f5860,1,14,2,0.4143703981925627
53d59c90-a737-418d-b759-b61f64ba2e5f,2,47,1,0.8193142899786573
8504e9c2-45c4-46b1-a963-b636e01ef69f,2,6,1,0.49322529575247787
2553f1e6-836e-4492-89fb-c11ae9c29cd7,3,12,2,0.8621574022903906
c4c9c697-223e-4287-9327-8beff218d3d0,4,47,2,0.3292605054334589
476f7fcf-dfeb-4372-ba04-1e4855274fc4,2,22,1,0.11024025069954907
0f597d06-4f6c-4613-ba8b-92c787245321,1,43,1,0.6694195563751375
b8d38579-2338-4f9d-b88e-719f5fcfe631,1,35,0,0.5067002057438131
54b39d55-351d-41bd-83dd-e1455a09e5a6,1,18,1,0.15384080531580424
71e70597-7f31-44dc-99ae-ac24c935c07b,4,43,1,0.5388511177657681
395ab143-d24d-4449-8c8b-89707d850f82,0,37,0,0.2517128608793634
8e056dff-cf48-4241-ab9a-b1a04513fc9e,2,33,2,0.6667742464129569
26024603-5c77-4215-b023-492333ca8fc4,0,48,0,0.5005410198804321
7c3a18e7-dcf9-481e-a0b7-1af46f14e1c5,4,37,1,0.2540122767144567
c1c19aed-f3df-4705-a29f-936b5126f28f,2,39,0,0.4707450524908747
91b1d5ec-26f3-442b-9120-56f5e54c47ef,3,6,0,0.30943792735972186
405ce401-7b7c-4144-8c72-b658791735ec,2,39,0,0.6877871024256232
fd61387e-98d6-434d-9455-df138b41d667,2,36,0,0.3656290366411573
1fbafda5-fa85-4b81-9195-300be6450f44,2,40,0,0.8398156150461727
97d6b664-dbd4-4185-9946-3f26a26a0cb4,2,27,0,0.11274688494236107
e57e76f8-66f4-462d-b5d1-11545166b49d,2,9,2,0.4630761788880654
21f826fa-978b-492a-a6ea-a697eb40e3e2,4,20,0,0.655372410029174
2c19423f-1f42-4938-9f52-02ed9de86893,2,44,0,0.12034745600424668
0ec5a719-4fc0-46f5-a73c-302d42b1a99a,4,28,0,0.2942577122716492
34231f01-0940-49e6-ba68-c75e3adf0c48,2,44,0,0.39467796357651397
972c1aed-5a29-462f-a449-7b801af4ee3b,2,32,1,0.11966009912410983
0bbfbfa8-3273-4843-971d-189ec6178622,4,29,0,0.5920216343656035
2b291be2-0bc7-441c-b093-93b30be27444,2,11,0,0.6677815501760347
52757c3d-ca33-4949-8779-216526a5dd4c,1,42,0,0.3047700266317296
c77e053a-6d46-45ce-86b2-cd6ea8cc4b51,2,11,2,0.5891344545955406
3f657fbb-680a-4876-9fb0-f66a6add4fe5,3,26,0,0.9992142002417476
09018038-009b-4fbb-8b00-96b406c9c62c,4,26,1,0.8982273589725877
6c61c7ba-b899-458a-9d64-af7534fde454,2,31,2,0.1527947484404409
d8cd9f44-c81e-4d68-85b2-a13359fa9426,2,37,1,0.2150942179746927
f36862a1-8f05-4d5a-9ed2-7e381ee3a532,4,49,2,0.5449629892143945
3c1b1078-c292-48ae-bca9-a64d1b82b615,0,36,2,0.32068100337824346
12ca4755-a15b-4741-875b-3e938f93e36a,1,43,0,0.17287231345914783
437254de-cf01-4f50-a637-353e68d5f923,1,36,0,0.32909904347114693
2599ea40-623f-4e8a-8f40-0d3d41026d34,2,5,2,0.15506028790642232
747a77c9-2567-4906-a15e-c8c4b79bd5f6,4,14,0,0.576921197904084
6ecb2c6d-8fca-4f2d-9faa-165aa92486af,3,49,0,0.5412250933035719
4e1c3efb-05cd-4a05-bb1a-818fcb3cc5d6,2,8,2,0.10569353820053518
34092a85-3414-46a8-9f91-9a26cadbd130,1,33,2,0.5342647560795363
23237339-71ab-4178-a83c-8f413e603bcb,2,11,1,0.5678246325348918
7389456b-4d7f-4271-ab19-b1d5f0cdffd2,4,42,2,0.645133366910439
19ef6b8c-a842-4f7b-afe4-636525f9bee6,3,10,1,0.973089751965854
83e743b1-cd76-4d93-b23e-bebffb8c937f,0,15,1,0.9844231843468004
fd7851b9-d9d2-4f53-8d46-c682a4be6620,3,13,0,0.57423637960374
94da84d3-afec-47f0-9b3e-821ef0eb95ac,2,34,0,0.8606680278488043
3cc2bc07-8bfd-40ff-bf14-81b50bddaad1,1,26,2,0.1766491929912783
284fb35f-160f-4bc4-b3ef-4b7580e8a29b,4,43,2,0.5780391601870679
ff5b0c76-c6c0-4de8-b177-14d40fb2fe09,2,13,1,0.7110100533015655
7fe0ec9b-92eb-48ea-a5dd-10615899fa63,0,42,1,0.6082559376125936
32f07349-c93c-41d9-9996-9701a54df165,4,37,0,0.3076488950087666
8b376a1a-0049-4835-adb2-317f3a6e4d35,4,30,2,0.15639218767414986
2c28ef84-57c4-4821-855b-3c97950e6595,4,20,2,0.4480023561176706
8ffea434-0abc-4f96-a23c-5b162044e31b,2,13,2,0.6828782480080828
a276f387-a2ee-448c-a786-b929eb2b8655,0,27,2,0.9925417662900058
68b840b6-6f1f-469d-a4f4-742208c76131,2,19,0,0.3128801062455516
5ed05e84-8078-4ca7-977e-b4b30b0097f7,4,23,0,0.9260109187402453
5f3a9f39-492f-4a16-982c-9754cd3a3f3c,4,46,1,0.1614352595727376
1eb12ac8-99d3-4303-bff8-db398d46689e,1,20,0,0.9378903465315804
ab491f38-1acd-4eb8-8342-05d9704203f0,3,29,1,0.849130091083027
24a53c66-e5ff-4176-8ada-d7727eeb7695,2,39,0,0.11885081745866316
3c6bd952-d7bb-4247-8819-0fb03b64822e,0,17,0,0.3683668366797982
4272deb3-658a-4142-baf5-9cb513f11f66,4,11,2,0.14586098831068017
f24e1b3f-c1e0-4694-9f60-a743d0c2d83a,2,38,1,0.9959552843766035
1b6e9e99-a66d-45f8-b2ed-c24e30d2b3c2,3,18,1,0.4850596041253986
b25010d6-a381-487d-8069-38d1decdce5c,2,27,1,0.6959561676495737
6a89ea7e-0267-44b6-8f21-271587ff22ec,3,27,0,0.31077151734014813
2ca6dd1d-01dc-4f35-b857-8be9aa47187b,2,21,2,0.9403626148007965
d6965a42-83ba-45ea-bdb7-47c84970ffc9,1,17,0,0.3467566796855245
71f3ea15-3d3a-4f49-b2c2-01fa7a171d63,2,31,2,0.33419314657206867
5720e994-75bc-49ae-a751-7171383c56dc,1,6,0,0.38314008634721763
90fee1d4-33ce-41ed-a18f-0b6e6c6671e7,3,41,1,0.5162402481856359
14366e02-ce96-488a-bc11-81539ed9236f,4,34,0,0.11667945360673992
f790c12a-66ef-41c6-b356-134a93001033,4,8,1,0.638053750115276
13eac2f8-14f4-4697-86dd-86ac068cf221,2,34,2,0.12849921742666434
f4907ff6-44f4-4674-9ca6-32753a55d9dd,0,7,1,0.5852822389656338
23a106d6-58ad-46cd-b6c0-1199297dcbad,2,18,1,0.5120964119639008
5244acf4-91da-48b4-bdc7-1c4973dda344,1,15,1,0.3182923523227692
ed12faa0-a3a9-4b0c-ad03-d13b46348d84,1,44,1,0.3967912154537441
ebbaca0d-f661-48ee-9835-b1055ecbccd3,3,27,2,0.7350938301202027
1c6227e8-f7f2-4c2d-8ccc-95ef8e9954cb,2,45,0,0.10863776788425672
16e82855-61b5-49c4-a315-de33a7784ccd,3,36,0,0.38498242422318374
97fcd666-b083-4d6d-9f17-6479a9444546,0,7,0,0.7122675287483806
d68eff8e-bfc9-4498-ae55-bcf6d9bdb4e3,4,46,0,0.23704647886229507
3554ec31-1c43-4d9d-aebf-a28e7ebf4038,4,5,1,0.604347088767493
ff7f578f-efd1-4114-85b7-ba791090dcba,2,13,2,0.25203963563444143
cbf6b17d-046c-439f-a1c9-aee674a31fed,3,13,2,0.23928568917129966
69d9a1da-d7c6-4250-9f8e-312dc0804c00,3,16,0,0.7950520861513812
28b075ea-e473-48a6-82e6-f77677c49733,0,5,0,0.3398728179710239
a8fa88a9-ae08-4b46-98dd-0a1ca554eb26,3,20,2,0.4381922070572747
e5234014-79ad-44bf-b2f3-7ac18585f48f,1,34,2,0.7570162590624728
76ebf23c-e9ad-42ad-acad-be44551dc8d5,1,12,1,0.2615676404886787
1c911b92-0212-4ec6-84ff-19499b4f93f9,1,14,2,0.5785633191995718
6880582e-6a6a-4038-bd42-8708b5d0a1f2,2,37,2,0.9260376973881967
05eeb3a5-e8f1-4927-a9ea-e815917dc97f,1,42,1,0.5984441374406398
ed09832c-fb2b-4217-9b6f-3c1265b896da,1,45,1,0.1439611899610865
69ffdb37-a4ad-4494-9636-0ac7d1b8889f,4,26,1,0.6307275472093996
1698bf88-4de0-4b1b-97ee-9ac0165ec433,2,20,2,0.18113805956295803
1a820875-5099-472a-9547-74a98c0568c2,1,23,2,0.35391208638995475
e34a23fa-e7b7-4745-a7d1-8ee0459e93dd,0,15,2,0.8647075948091603
d543f174-5c1c-473f-a822-c2d24d9bca2d,1,15,1,0.10996221526175615
81cbe0d3-1f0c-4e08-a600-509697801195,2,18,2,0.16931197779815949
c3b5e512-bff7-4708-a26c-87ec5b833c6b,3,43,2,0.4270277158123339
7180d25c-e262-445d-a9b0-b576d22cddf0,4,30,1,0.9994562919094144
7c201186-3740-4b59-94f2-80c55521c841,4,48,0,0.3626775154646589
7a050ea6-8434-4f3b-9e34-b7cfb6e8f0be,2,24,0,0.24154715686242811
6e046664-333f-419e-afb6-76096cea948e,1,24,2,0.594479919563424
84a524d1-27ef-4b4e-95af-2530eb22478d,0,9,1,0.5673295194133631
1111ae3e-74d9-4f5c-a983-7f94e1fc4ef1,1,5,1,0.5046576295859538
d5981998-7005-4e88-8b92-0260fb8567a1,1,15,2,0.9519883768386539
a9887cf4-f00b-4e9b-a725-387945d8cd87,0,14,2,0.35213443385546683
cf3c4d83-7da4-4ba4-848a-2c73fc60f4ff,4,32,0,0.36399180633576966
52bdb40d-f7aa-4c82-a6c3-c07d259b09b4,1,49,1,0.22623127424837575
4e179a98-1909-4b39-8126-f66ea3675b58,3,38,2,0.7275592161245578
bbf19cf0-6ce4-41c9-9531-7fce3f5aa424,3,17,1,0.3892325239724844
066b0810-20db-407c-95ea-e5b700cf98de,2,48,2,0.8224662637410872
70f69ec2-f93c-4931-9720-4cdba8fd0ed4,2,29,0,0.9745820896356282
a4af74d4-ae1a-44ae-83f2-89b7ea159755,0,27,2,0.1393167177915328
cbddc47d-3fb8-4bbe-86a7-7fa7d7dc2bef,0,40,0,0.9938097010523123
fdc582ae-52d2-4105-aeaf-102ede216dbb,2,16,0,0.32869380372137597
9ff53d71-c39c-4609-9f7d-3a90f8bf8b08,1,49,2,0.47809932152907475
9e66ebcd-cecb-4b45-b41b-15e009a57a83,4,6,2,0.799969019043423
345c8ba2-a0eb-4669-b3da-aa7e455f7183,3,24,0,0.698798027925392
a0be8fa9-57b9-45bc-8286-a92aee036413,0,20,1,0.800593228751386
8a6da383-1bb9-4157-b624-77333df97fa9,2,18,1,0.5196988141469728
b6e1a848-b617-427e-a505-064ef47f8cef,3,6,0,0.9244603707155772
435a8017-a858-4af2-bf1d-f0328ba481d6,0,20,0,0.8109467248645992
c20ac0e7-3e63-4abb-9834-b0ab27ef9095,0,8,2,0.3783051778903085
5d0dfdc6-9217-4abc-935b-d4e161be7076,1,47,2,0.9536321992138839
ff53fc97-4c34-424b-978f-3ef28978b810,0,17,0,0.9649487740837189
3e3a862f-eddb-4995-846e-030a62de530b,4,42,0,0.4735482001810698
afd70d19-161b-4548-bc74-83ce772f38db,0,5,1,0.6867644391888316
77f1f605-8883-4a68-9b5c-d66e9ce9287c,4,13,1,0.8332916816925131
517fd69e-5ea3-450b-b970-70fe74bee1aa,1,25,1,0.8355706451843025
db34e3a1-3458-4654-8699-9856c870abb5,4,22,0,0.11271119022168165
102f4334-5035-479c-ae26-6b7857d80ca5,3,47,0,0.6661122697418873
9fb6f12b-57a7-418c-a5d6-7d3051670a45,0,36,1,0.9763293677055455
3671d819-b11e-4db6-a2d3-d77f8ded0c36,2,38,1,0.30821243301655404
29f81e43-eeb6-492f-ba2d-3baf88841945,2,24,2,0.8160479732592447
75d6f980-96a1-4b1b-9667-5a6da831e0cd,4,47,2,0.5808228589692842
f0d268bd-7b02-4716-bd68-0cfcb9fa080b,1,6,0,0.2993231900250204
4100523a-68f2-4af4-8c53-1f553b47bb2a,4,8,2,0.14593417667559644
f554bf7c-99c7-4266-a5f7-a3e28de418d4,4,49,0,0.7839295399153069
dfd3de8a-baa6-48eb-922f-e5313155ab4b,4,42,0,0.3848233145723443
fb81a873-70b2-418b-a615-12f61bc6b87e,3,11,0,0.43802742525859417
14b6a469-37b2-46c6-afef-499028df168e,3,26,1,0.5367079479241099
95a954b6-ebd1-4700-8c5b-cc2d6af05663,4,24,2,0.5564754126741774
6b61d5c5-b251-4521-81d7-0c8d6283db23,1,39,2,0.28556701927336997
f00dab9a-ee8b-41be-8bc0-9d7198b2269a,0,8,2,0.7035777911696238
ec4a815d-b702-4856-bbf0-c76159fa61b9,2,24,2,0.7232859819602863
e31841d8-0fa5-4c43-a64b-046ab63da3a4,3,39,1,0.22807083204931913
ad9bcc72-4556-46d4-996b-259436f832d2,0,37,2,0.5796185859213232
06df0ed3-e122-4479-a6b0-13684251b87d,3,25,2,0.6483334134045637
fe084c97-397b-48a6-8fc1-d692559b2d65,3,49,1,0.26762638906026315
fd8c37ec-9bde-44e2-a66e-08910a40280f,3,18,2,0.9050159138763832
05290c2a-e6c5-46ac-8373-00307315928a,4,35,2,0.5345432750577596
7b7f30f6-90ba-4a96-ba98-1a6a5f0ac52d,4,26,1,0.20352552189941545
043f4c35-77a9-4e15-b43e-1d7a79c5adf1,3,34,1,0.4009565598590753
62aee61d-eeeb-4911-ad79-18d18b2a6bf8,3,33,1,0.5292644034471885
cc03521a-29a0-41b6-b051-be05929a74a3,2,40,1,0.10912973777263354
461c7c1c-e7cd-4660-a71d-bf223658c852,0,46,0,0.12871888812772667
49073bde-9acf-4041-aaa0-36dc6e583236,0,33,1,0.14996853577955616
0f481cd7-959a-457f-be05-75767b10d261,1,11,2,0.58432170330949
af6dd4f3-3781-4f86-8855-03a9748a6c26,1,36,2,0.4024793766137691
b06b83c6-a067-4217-84a0-9add9b16fff4,1,17,2,0.9037936432503996
a8a2db21-5d75-4f6f-86c5-9c169ac54459,4,17,2,0.6033104850960049
12154fde-922d-43c1-af53-06cd0b65bf71,4,18,0,0.78390669593882
697616ad-0367-4641-8b95-344c83f9ada8,2,10,0,0.7184198590795651
5c251f06-137b-471b-8732-9e0acf272a86,4,20,0,0.5682886545139529
c20561d2-8371-4abc-b14a-e6370ec40c97,1,45,2,0.7702483957886123
77caed63-fc79-4959-9b71-b0526f772979,3,25,2,0.5902351325809561
b2a47a9a-a0ce-47da-b486-354191bafd5b,1,48,1,0.44691067467140544
85df64fe-969b-44ed-9cb2-9d97910170bf,2,20,1,0.4922243492568835
3ccb82fb-b6ba-4142-86f7-504272c2fbb3,3,9,2,0.8546512055894933
251a68ea-45f7-4f89-b34d-159f34a357fc,4,28,1,0.6069462023111921
2a8914c3-ebd7-44a3-9824-a86456923d76,3,47,1,0.4395665333460841
91aad8bb-b0b7-4ba6-8f2b-2db961434fa4,2,5,2,0.2617688364276233
a203d0e0-f8e3-48b9-96f4-9641e1d5cd91,4,14,0,0.5458220579815348
1f95f522-c52c-4e45-afe6-6a1c785b8b39,0,47,2,0.3271636985792272
f45f74da-1570-4c8a-80a0-ac9d974a59b6,1,39,2,0.9600218903155332
e3babb0b-1622-429a-a444-fe3c959ff3ae,1,35,1,0.5418838761859793
7bd6127d-c3ea-48fb-b3bc-52bdaa6321f6,2,19,1,0.10805344650033141
2f01839f-6c60-4893-9d43-4224af9e6209,2,15,2,0.18358947054502678
d1c62b50-232f-4df2-9ad0-9a6ace13087b,1,13,0,0.35589204253948825
a03d192a-8fa6-4eb0-a626-136ddb99c77a,3,6,2,0.18294655752847994
82b63a86-44e0-4825-a270-4a7324cabc13,0,48,0,0.9045660029458613
6477a364-dfd5-4884-83c0-27c1683ca1b8,0,34,0,0.8689164101204777
ac634b32-f157-4340-8588-7d45a93388d2,2,20,2,0.973775357989081
a07e33d7-a38a-4978-8f0f-3ac1ad5312f4,2,5,2,0.7358190529094288
153e9888-38fa-48bd-855e-361d79fdcd6d,3,10,2,0.6809180915908143
a5f10626-4a89-47ab-ae1d-8b6c0e1a2af4,2,15,0,0.931146974106199
e93c0e5d-3581-401f-aa71-aed5211aa780,0,37,1,0.9517538303256918
13ae7504-3fe5-486d-927b-cae0f3cac5c3,1,21,0,0.8897390585952423
68c0fff8-35a9-40ca-98a5-01e32428ecde,0,38,0,0.8753255594378404
1720aeef-4cef-4849-8fbf-6225bbecced4,3,44,0,0.7045329298993552
e355dcfd-4d9d-4559-ab30-c99164bf9a6a,1,29,1,0.10144535251568032
06134b08-b966-4e5d-bf05-7e32c2105457,1,26,0,0.4865653452966875
c6af3b9c-d7b3-48a8-93e3-2170839a9a09,0,30,0,0.6720964940614128
0d350b2e-bb08-4783-8f23-79757611e5c2,1,31,0,0.5924146424001443
d4c1d469-2aa8-4c6e-9e20-6831b54ce2d4,1,42,1,0.8390139669017851
b4fbf7b3-f414-4ac8-8f1b-1d9e73cf3629,2,13,0,0.8370120488627169
315acd7c-2ffa-4196-8ca9-7501dc0e7258,1,41,1,0.6388138085154451
d41be580-3022-4917-9bf3-b99f8adcfead,3,9,1,0.1197946479331573
fe560eed-f42d-4171-b815-4d12cd45062d,1,22,2,0.43239695710124604
a3ddef23-7a74-4050-8f1f-e85e56ceb54f,2,26,2,0.30593492680912654
8f2bb596-2f9d-4d0f-a840-4a2401617ed2,4,16,2,0.40490929787972574
1be3c084-420d-4876-8446-c5857092cc0b,4,48,1,0.6555633890644557
8f05dc0f-d6eb-4846-b475-fa2d754c1962,3,26,2,0.1598157124144548
3b09932e-0e51-420e-ba15-6ea51c64f277,3,10,2,0.12001784414407439
c05e06d2-5577-4c55-8b42-243d999a512e,1,40,2,0.493185624382274
592c181d-8ec5-49a9-9c5c-af7d3405454e,1,31,1,0.8142164490228804
6a7f66c2-8bf6-433e-a138-d53f23cca7ff,4,19,0,0.12762871713869667
8cce3e2c-cb5f-472f-a4f7-ec3c88fad62d,4,21,2,0.8641437265837573
0695c602-31ba-4eb5-a3aa-bf3c406cf4f1,0,7,2,0.4454916694750072
602ef380-56f3-427d-93ad-186fc90cbcdc,4,14,2,0.20641188605090663
ffb367f7-5072-48df-8640-32b733484599,4,29,2,0.6107479559182919
a7adb794-429f-4f93-b45a-ffc589b5bb9e,3,25,1,0.9571245052819684
39411bf4-af0e-4835-afa8-57ed546648a7,0,44,0,0.5882616091349335
1f83bdc0-9442-4711-913f-53e49f6537e0,0,13,0,0.7179712802073743
31a38a5e-1ad6-4366-aa6b-40f5ae66f8aa,1,28,2,0.834779158201918
c7234dce-ba38-4d07-8a72-db424f34d84b,1,36,0,0.8194061100226778
a8eead9a-be01-4efd-aea2-94a866fe16ef,0,7,2,0.16580685566236572
5abe0af2-6474-4033-94a7-cecc5e782d17,0,37,2,0.7668958719078324
d85688c9-97fb-48bf-a681-21cb5be5841e,1,47,0,0.9545046092855872
f34a08a7-9a51-411e-a21b-859c8f6a6528,3,49,0,0.7305870105825195
e63bdb48-657c-4224-a998-9d29c099e1c5,3,16,1,0.8527986043394209
b634c29f-c335-4ff9-bc9f-2f6795d15203,3,33,2,0.5369947309100077
29659009-f9fa-4193-8649-dcda57b0b6ed,3,25,0,0.38716239373558436
cae560ff-857c-432b-b44e-aead65f1d3f7,1,43,1,0.7086153007817865
665b329d-7c5c-4579-84ec-8c47a8feca8b,2,38,0,0.5429799803074736
f9260a70-0959-4957-8aa0-97115fe5e94b,4,37,0,0.9057599706829647
3d68bbf1-afa9-4ae6-9d9d-e277b3936206,4,36,2,0.9769437717344734
30ebc8d7-0189-41d5-a867-68f5e5c17400,4,24,1,0.8378218607581005
85f5badd-1224-4863-8d3f-a76cb3d33a52,4,7,2,0.9934116557368996
c203e516-0094-44fe-b1c9-7fc9129366a5,1,8,0,0.41353353855487285
dd905cbf-6c90-4952-a8d6-5f492fdcd996,2,21,1,0.9061798408790351
ea67ba19-3ed2-4a01-aea2-b39f0cd3d1ef,1,21,2,0.39694026591764164
2e1187e8-48ad-4ef9-92f8-f338e61cf518,2,23,1,0.2062342677753582
efc64710-30ab-4867-8e8d-b70d66054e44,1,8,0,0.6592363257803038
6d2c1ff6-91e5-4070-8bce-bc4d5519fb43,0,33,1,0.5094897708807967
579eadb4-92c2-476a-a585-285ea1353843,2,21,0,0.9295293100875561
463a348d-df1c-46ca-83e3-7d989cc57816,4,26,2,0.5429744988202135
2ff95310-86dd-4a5c-85c7-a82e3a89aa07,2,6,0,0.9348693213828728
e4143b33-4017-4be3-af01-02682661f107,3,46,0,0.17077048047559232
b69549fc-df58-499f-b68a-9eeaaebdb0e6,2,16,1,0.8474606521717012
e9e9af56-4259-4a9c-9008-91b3e4a44bb7,3,49,1,0.7832028416179441
82da838d-adaf-4a4b-8403-f7e9f9aaa75e,3,15,2,0.747980446130688
2cc2e3aa-1bd8-4aa6-a80c-eae98ea5cd7c,0,44,1,0.41962226956191084
12ee4f00-b003-4bc9-91ed-d3ecfcc13ac2,2,33,2,0.805383672397817
c4a46a6d-b6bf-4cc7-bfb5-a8e1de74b9cf,0,24,0,0.5349669213202993
ba2fe47e-2ce2-421f-a095-08c801b14f51,4,9,0,0.7436831597962913
27fa1dca-5d50-4c8d-9b6a-6bcf65aaed84,2,29,1,0.5970044321066533
38b6632c-838d-4126-8a2b-dae2b77e5cee,1,38,0,0.24169573408006995
17759f5a-b9ab-4538-a043-19ac559b8a81,1,16,0,0.158102731155972
7c9d5ff5-6ede-46e3-92fe-b17d01ecd90f,1,32,2,0.42956798608306346
6f6b4838-4e1a-4e71-9569-1b4f58712f62,3,38,1,0.9395099406512636
4085c8c8-c24e-4f91-888a-e0fa0cf71c69,1,10,2,0.5767615187393978
57b2107b-da11-4150-a65f-0f36f1db866c,4,23,0,0.8219728608551838
10acd04c-badd-48a2-b68e-a6f1917f9d46,2,16,0,0.6183577635839482
51ffafc7-467b-4e4f-9aa0-bc9573da65d1,2,29,0,0.9621147576460939
ec89b45c-d035-43b2-901a-6e314b77a23f,3,17,1,0.4325100059391408
6a1c9b9e-6111-4b0a-8ebe-d2b0036d83e3,3,21,0,0.15134540984017564
3280936d-a285-4c06-84ac-3d2b7930118a,3,16,0,0.8026015449750261
5ddb0980-5f1a-4a0f-a4c8-8894f8d2ab04,4,7,2,0.7349108574979822
6523c5cf-397c-4d65-9d60-2e58388eeba0,2,28,1,0.5747809440145115
66601ce8-03b2-46ff-ae5b-ab08fffa83d5,0,12,0,0.39375211887128325
b16e5827-2868-475d-b6de-79b3bf7310a0,3,40,2,0.2694386329204953
136aca76-113e-4176-be2e-5eb59d87d5e3,1,30,0,0.5340484397586829
5c66cfc3-20ee-49fe-859b-181168ca4ae5,0,49,2,0.6995812683614382
c6882978-4c7a-4fcf-ad85-84e44f12715f,0,12,0,0.6209977864331736
c6e86a13-fed3-455c-bb49-28388c583101,3,36,1,0.49374145933444724
1dc911c5-ff7e-4558-9a54-fdf1345685fe,1,36,1,0.5857249998962755
8aa919b1-3192-4d89-9099-3eda149e4e49,3,5,2,0.19715943728313862
68864c93-e292-40ad-95bf-a886ddc63c8e,3,7,0,0.7262560934739292
633b892e-00ef-4e5a-a2ce-556dc1bf17a6,1,5,1,0.7608304394163401
835795fc-0426-4006-bf00-3610a2544ef5,0,19,0,0.11030734368738154
4a845dd2-87f5-4ec4-8de6-a914ae117bc5,0,24,1,0.34346760027478207
51f49e47-c6af-4e87-8c8a-4110a9847e4c,1,7,2,0.18290517415594573
7618194f-4b52-4e26-930d-bb1e34dfd173,0,19,1,0.9984089186870471
6dfbf17b-0faf-48bc-97dc-3870dab12c05,4,41,0,0.6340085503796471
54c1f73a-97db-4aef-ab0b-d01fbefd1609,3,25,0,0.5191642848039062
17a13d1d-842e-4b86-9a33-af7237c26ead,4,46,0,0.5167009170829515
79c5fc31-3181-43cf-b549-9f5b8e9eeb1b,4,43,2,0.9682965273058932
bae99df7-fb07-45e8-b0cc-3156d34bb308,4,27,2,0.6938700743345936
f92ea867-336f-47c0-b14f-e8e2650139d3,2,44,0,0.2517936024223808
90a1590b-ddac-444c-802f-5b5c3b175cb3,2,39,0,0.5033429451962806
cdfe1b45-f253-4e46-a2de-76211f478fe5,4,22,1,0.7967771568513093
c6a4a968-ec7c-4550-b30a-336d1ad4f1a5,3,21,1,0.48101506017291373
ed9adc5d-b28e-41b4-89e5-e218f2b858eb,4,35,1,0.3785800832981727
b7e13fca-795b-4ed2-b438-c528f522b53c,4,30,0,0.9920944689222299
3cbec00e-545e-4d01-b562-5c939d652b82,2,26,1,0.9420734211510061
d2e06cd7-c246-4e11-93a2-f5bb6f66545a,4,49,0,0.9474043323915627
c7a9d09e-2315-4cb4-b645-c1dc35b47373,3,40,2,0.21850527670546394
bcca7256-b9d1-403f-91d1-5d79671926d4,3,39,1,0.31082973112824586
c19047c8-6bf0-41ce-9499-1d7cc6ef0daf,4,15,0,0.49786026234925684
9f79e7a1-fe27-491b-9a02-941daf8690fc,3,31,0,0.8489163324093024
a0c56b4b-fc6a-44ea-9593-a806310beaaf,4,38,2,0.7631447862048608
371c0676-2e42-4e7e-bd1b-e4f8aca1693e,2,22,2,0.8647006556371862
e2d1df57-2aa0-46ff-9612-5b42f0dfa9d8,4,31,2,0.9286869620416338
6441bf08-a4ef-48ea-906e-7451508bd469,0,8,2,0.8026901587454681
ff742688-8990-4fdb-ab02-337c705dccc6,2,21,1,0.3355930091304804
4fa352d9-d96f-43a0-92f4-eaa82dbd11d2,3,10,2,0.3569011141484524
ac331339-fe87-422a-be29-d3338254eb30,3,46,0,0.41723891346078856
6c960d62-efd2-4f48-9788-155819c9b7ae,2,15,0,0.37276783015025583
da5a8c0e-a6c0-4ea6-98a5-773ea4e6ee53,0,9,0,0.3241890547328018
84104083-caa7-40bc-ade8-26b15c02f919,2,22,0,0.777237453888168
e8ce33b8-71e0-4b7a-9e27-e9b4f4b98597,1,29,0,0.1305919458103431
